,title,x-tsne,y-tsne
80,Ghost (1990),-5.424952983856201,-6.804962158203125
81,"Incredibles, The (2004)",-12.167590141296387,6.513852119445801
82,Being John Malkovich (1999),0.041446126997470856,19.52421760559082
83,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",2.3385114669799805,12.358179092407227
84,Toy Story 2 (1999),2.3385331630706787,2.8339076042175293
85,Interview with the Vampire: The Vampire Chronicles (1994),-0.2066015750169754,-6.148877143859863
86,L.A. Confidential (1997),12.527727127075195,8.985879898071289
87,Aliens (1986),1.8757562637329102,9.414300918579102
88,Sleepless in Seattle (1993),-0.8055676221847534,-6.062152862548828
89,Trainspotting (1996),0.48460331559181213,9.494590759277344
90,2001: A Space Odyssey (1968),6.066187381744385,15.555427551269531
91,There's Something About Mary (1998),-2.1963348388671875,8.521495819091797
92,Finding Nemo (2003),-8.912826538085938,6.018723011016846
93,GoldenEye (1995),-10.117591857910156,-10.473852157592773
94,Four Weddings and a Funeral (1994),19.875106811523438,9.539563179016113
95,"Clockwork Orange, A (1971)",14.256545066833496,11.52834415435791
96,Shakespeare in Love (1998),2.660583734512329,16.582592010498047
97,"Dark Knight, The (2008)",-6.965299129486084,7.7131195068359375
98,"Big Lebowski, The (1998)",2.506500482559204,12.674739837646484
99,Clueless (1995),-8.519207954406738,14.806303977966309
100,Rain Man (1988),-4.413450241088867,12.560406684875488
101,Taxi Driver (1976),10.994140625,18.20349884033203
102,"Fifth Element, The (1997)",-13.255640029907227,7.0753912925720215
103,Casablanca (1942),4.548795700073242,18.259845733642578
104,"Breakfast Club, The (1985)",-2.4283299446105957,4.050897121429443
105,"Wizard of Oz, The (1939)",14.198092460632324,-3.8881194591522217
106,Minority Report (2002),-6.811112880706787,6.194272518157959
107,Clear and Present Danger (1994),-2.7902278900146484,0.18788638710975647
108,"Beautiful Mind, A (2001)",-18.03261375427246,-1.7632088661193848
109,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",5.730073928833008,10.35361099243164
110,Star Trek: Generations (1994),-7.094568252563477,-9.846813201904297
111,Armageddon (1998),-9.130454063415527,-10.333256721496582
112,Waterworld (1995),-3.9253718852996826,-20.431007385253906
113,Apocalypse Now (1979),1.0590111017227173,17.575199127197266
114,Stand by Me (1986),-5.942974090576172,8.07343578338623
115,Austin Powers: The Spy Who Shagged Me (1999),4.19302225112915,2.021956443786621
116,Kill Bill: Vol. 1 (2003),-6.2655348777771,9.64663314819336
117,American Pie (1999),-9.205506324768066,-4.705166816711426
118,Inception (2010),-11.587284088134766,8.708372116088867
119,Outbreak (1995),-9.595795631408691,-20.106306076049805
120,"Firm, The (1993)",-2.912322998046875,-6.023605823516846
121,Clerks (1994),-4.311376094818115,15.135605812072754
122,Jaws (1975),-5.2025604248046875,11.449226379394531
123,Who Framed Roger Rabbit? (1988),1.5316110849380493,2.4284963607788086
124,Big (1988),-6.945915222167969,6.041472434997559
125,Austin Powers: International Man of Mystery (1997),-1.891671061515808,-3.4005227088928223
126,Jumanji (1995),-1.3917163610458374,-8.401558876037598
127,Natural Born Killers (1994),4.14364767074585,-9.476311683654785
128,American History X (1998),-6.602446556091309,11.466862678527832
129,Airplane! (1980),17.96297264099121,7.642304420471191
130,Eternal Sunshine of the Spotless Mind (2004),2.4651594161987305,12.59830379486084
131,Cliffhanger (1993),-3.257906913757324,-5.845945835113525
132,Jerry Maguire (1996),-5.5207200050354,0.6886146664619446
133,Office Space (1999),12.265576362609863,7.858165740966797
134,"Bug's Life, A (1998)",-5.513731002807617,5.584115028381348
135,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),-12.62464427947998,-0.8082274794578552
136,Batman Begins (2005),-12.649943351745605,4.183053970336914
137,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),11.096724510192871,18.155384063720703
138,Total Recall (1990),-4.2731614112854,-0.7239378690719604
139,Dead Man Walking (1995),-18.936752319335938,11.585155487060547
140,Beetlejuice (1988),-6.2709856033325195,1.8068757057189941
141,Heat (1995),-4.472212791442871,0.7172818779945374
142,Full Metal Jacket (1987),0.7228541970252991,13.797920227050781
143,"Green Mile, The (1999)",-5.943475723266602,3.5893006324768066
144,Kill Bill: Vol. 2 (2004),-11.800094604492188,10.080300331115723
145,"Net, The (1995)",-3.05417799949646,-19.727500915527344
146,"Shining, The (1980)",-3.13016414642334,19.703956604003906
147,Leaving Las Vegas (1995),6.911144733428955,3.345947504043579
148,While You Were Sleeping (1995),2.7507166862487793,1.9877939224243164
149,Amadeus (1984),-5.199853420257568,17.172775268554688
150,"Bourne Identity, The (2002)",-9.596991539001465,5.904355049133301
151,Catch Me If You Can (2002),-10.960156440734863,3.754539966583252
152,Life Is Beautiful (La Vita è bella) (1997),-18.662275314331055,1.4235373735427856
153,Chicken Run (2000),-0.9031497240066528,12.043601036071777
154,Back to the Future Part II (1989),-2.5478451251983643,-0.8990458846092224
155,Almost Famous (2000),-3.8784685134887695,8.088090896606445
156,As Good as It Gets (1997),9.34383773803711,10.809566497802734
157,Indiana Jones and the Temple of Doom (1984),16.798412322998047,1.6985106468200684
158,"Hunt for Red October, The (1990)",-6.963592052459717,3.2751076221466064
159,"O Brother, Where Art Thou? (2000)",-1.8604985475540161,19.997310638427734
160,Cast Away (2000),-1.7477267980575562,-7.192976474761963
161,Dead Poets Society (1989),-5.027045726776123,6.061270236968994
162,Snatch (2000),-10.191254615783691,13.70425796508789
163,Demolition Man (1993),2.4801440238952637,-15.42490005493164
164,Get Shorty (1995),-0.9383187294006348,2.957411050796509
165,Happy Gilmore (1996),-1.0422677993774414,-12.419706344604492
166,Back to the Future Part III (1990),-15.460824966430664,-7.119076728820801
167,"Blues Brothers, The (1980)",-9.681242942810059,14.49764347076416
168,"Birdcage, The (1996)",-5.435171604156494,2.2132630348205566
169,Donnie Darko (2001),-3.424017906188965,9.680668830871582
170,Broken Arrow (1996),-2.7626471519470215,-9.38991928100586
171,Contact (1997),11.191492080688477,1.2921596765518188
172,Ace Ventura: When Nature Calls (1995),-2.238929271697998,-12.22219181060791
173,Rear Window (1954),9.804250717163086,19.071292877197266
174,Monty Python's Life of Brian (1979),3.033536434173584,13.734973907470703
175,Lethal Weapon (1987),-5.064199447631836,2.7425363063812256
176,Grease (1978),-8.132469177246094,0.6717633605003357
177,Quiz Show (1994),12.007534980773926,6.972418308258057
178,"Nightmare Before Christmas, The (1993)",2.7111306190490723,-9.751668930053711
179,Dave (1993),-2.0177249908447266,-0.032995209097862244
180,"Graduate, The (1967)",2.8646514415740967,15.508149147033691
181,"Fish Called Wanda, A (1988)",-3.095470666885376,11.499749183654785
182,Edward Scissorhands (1990),-6.673811912536621,1.671769142150879
183,Casino (1995),1.4702197313308716,13.59103775024414
184,What's Eating Gilbert Grape (1993),-2.5500152111053467,16.537036895751953
185,Meet the Parents (2000),-10.562102317810059,4.708880424499512
186,High Fidelity (2000),5.130380630493164,14.260354042053223
187,Mr. Holland's Opus (1995),-12.869565963745117,-14.332536697387695
188,North by Northwest (1959),6.439280033111572,19.6157169342041
189,When Harry Met Sally... (1989),11.07928466796875,6.713093280792236
190,Philadelphia (1993),-4.111600875854492,-4.34293794631958
191,Sense and Sensibility (1995),9.117749214172363,12.822770118713379
192,"Blair Witch Project, The (1999)",9.354531288146973,-15.614551544189453
193,Lost in Translation (2003),-2.631418228149414,19.88299560546875
194,Erin Brockovich (2000),-5.410411357879639,5.394914150238037
195,Citizen Kane (1941),3.961834669113159,17.33384132385254
196,"Departed, The (2006)",-4.693672180175781,12.614509582519531
197,Harry Potter and the Prisoner of Azkaban (2004),-11.896652221679688,-1.4479343891143799
198,Gattaca (1997),-14.508191108703613,-0.5951500535011292
199,Spider-Man 2 (2004),-4.858762741088867,3.406564950942993
200,Face/Off (1997),-0.9737486243247986,-5.71052360534668
201,Star Wars: Episode II - Attack of the Clones (2002),-10.199821472167969,-10.514630317687988
202,Star Trek: First Contact (1996),-5.10390567779541,-7.849179744720459
203,This Is Spinal Tap (1984),6.318658351898193,12.25950813293457
204,"Matrix Reloaded, The (2003)",-21.412090301513672,-6.940201759338379
205,"American President, The (1995)",-10.970255851745605,-9.48173999786377
206,X2: X-Men United (2003),-15.893983840942383,0.6679558753967285
207,Shrek 2 (2004),-15.900687217712402,0.6459360718727112
208,Mission: Impossible II (2000),-10.667559623718262,-14.241388320922852
209,Harry Potter and the Chamber of Secrets (2002),-11.12019157409668,-1.8535743951797485
210,"Sound of Music, The (1965)",-9.556999206542969,10.12016773223877
211,To Kill a Mockingbird (1962),-4.070680141448975,13.109129905700684
212,Crimson Tide (1995),-3.774451494216919,5.567266941070557
213,In the Line of Fire (1993),-4.926546573638916,5.078490734100342
214,Annie Hall (1977),9.171628952026367,8.176876068115234
215,Mars Attacks! (1996),-14.021109580993652,-6.586333751678467
216,Sin City (2005),-7.159041404724121,10.765073776245117
217,Run Lola Run (Lola rennt) (1998),-0.6518614888191223,10.141035079956055
218,Election (1999),4.8091559410095215,15.947084426879883
219,Charlie's Angels (2000),-15.029879570007324,-11.93620777130127
220,"Mummy, The (1999)",-12.236207008361816,-10.304911613464355
221,Dogma (1999),4.092081546783447,1.1069090366363525
222,"Little Mermaid, The (1989)",-10.786463737487793,-9.32889461517334
223,"Untouchables, The (1987)",-5.549520969390869,7.127506732940674
224,Ed Wood (1994),6.41091251373291,15.957710266113281
225,"Piano, The (1993)",8.478446006774902,0.6631932854652405
226,Mary Poppins (1964),13.06399154663086,6.132794380187988
227,Psycho (1960),5.8083014488220215,15.158496856689453
228,"Game, The (1997)",6.138329982757568,-9.931574821472168
229,Little Miss Sunshine (2006),-16.762271881103516,3.965278387069702
230,My Cousin Vinny (1992),12.439560890197754,10.529891014099121
231,"Honey, I Shrunk the Kids (1989)",1.6030898094177246,-7.591672897338867
232,WALL·E (2008),18.104597091674805,14.03371524810791
233,Chinatown (1974),5.727267265319824,17.583667755126953
234,Ransom (1996),-4.322091579437256,-4.804900169372559
235,"Few Good Men, A (1992)",-6.7068257331848145,15.241969108581543
236,Iron Man (2008),-8.356794357299805,8.600714683532715
237,Superman (1978),-4.442726135253906,2.8662362098693848
238,"Christmas Story, A (1983)",7.249617099761963,21.075817108154297
239,Wallace & Gromit: The Wrong Trousers (1993),-5.205498695373535,8.58670425415039
240,"South Park: Bigger, Longer and Uncut (1999)",18.04286003112793,-5.264542102813721
241,Butch Cassidy and the Sundance Kid (1969),-0.7786057591438293,16.589111328125
242,Wayne's World (1992),9.689403533935547,-3.6423463821411133
243,"Bourne Supremacy, The (2004)",-7.163687229156494,2.8284623622894287
244,12 Angry Men (1957),0.31306880712509155,11.772869110107422
245,"English Patient, The (1996)",19.998891830444336,-4.568869590759277
246,Top Gun (1986),0.10778416693210602,-1.2887377738952637
247,"Lock, Stock & Two Smoking Barrels (1998)",-14.039501190185547,5.9678568840026855
248,Young Frankenstein (1974),6.541834831237793,15.408347129821777
249,Addams Family Values (1993),-8.35208511352539,-9.065024375915527
250,Scream (1996),15.894963264465332,7.883326053619385
251,Legends of the Fall (1994),-5.738511085510254,-5.697463512420654
252,V for Vendetta (2006),-10.877829551696777,10.201287269592285
253,Traffic (2000),12.102038383483887,3.2615432739257812
254,Juno (2007),-12.231992721557617,-2.52763295173645
255,Starship Troopers (1997),-11.25489616394043,-7.633600234985352
256,Phenomenon (1996),-3.4934136867523193,-5.3505682945251465
257,Star Trek II: The Wrath of Khan (1982),1.2051011323928833,3.6170005798339844
258,It's a Wonderful Life (1946),6.429490566253662,23.636070251464844
259,"Abyss, The (1989)",-11.232247352600098,16.337244033813477
260,Liar Liar (1997),-13.295498847961426,-12.101126670837402
261,Bridget Jones's Diary (2001),-10.218210220336914,0.3205109238624573
262,Snow White and the Seven Dwarfs (1937),4.564355373382568,0.16210852563381195
263,Maverick (1994),-7.9818267822265625,-9.515771865844727
264,True Romance (1993),0.8147677183151245,10.893789291381836
265,Air Force One (1997),-15.27049446105957,-5.740481853485107
266,"Client, The (1994)",-0.8175628185272217,-8.714510917663574
267,Shaun of the Dead (2004),17.376096725463867,-11.331663131713867
268,"Santa Clause, The (1994)",3.232940196990967,-22.335039138793945
269,Judge Dredd (1995),18.6187744140625,4.64484167098999
270,Raising Arizona (1987),-4.222665309906006,8.618914604187012
271,"Wedding Singer, The (1998)",-13.26218032836914,7.464139461517334
272,Vertigo (1958),3.9180963039398193,20.138551712036133
273,City of God (Cidade de Deus) (2002),-18.033981323242188,5.299173831939697
274,Eraser (1996),-0.8992032408714294,-10.096053123474121
275,Requiem for a Dream (2000),15.83016586303711,9.702143669128418
276,Rocky (1976),-7.022451400756836,14.049905776977539
277,"Royal Tenenbaums, The (2001)",-0.9126133322715759,9.521528244018555
278,Platoon (1986),-6.561196804046631,13.053122520446777
279,Rushmore (1998),-5.377287864685059,4.512491226196289
280,Gone with the Wind (1939),6.242339134216309,9.597405433654785
281,"Nutty Professor, The (1996)",-8.854421615600586,-11.30568790435791
282,Avatar (2009),-6.780310153961182,-10.118619918823242
283,"Lost World: Jurassic Park, The (1997)",-2.554762363433838,-8.067655563354492
284,Enemy of the State (1998),-9.109603881835938,-13.297333717346191
285,Field of Dreams (1989),0.5206806063652039,-9.121260643005371
286,"Crow, The (1994)",-6.33420991897583,6.216400146484375
287,Naked Gun 33 1/3: The Final Insult (1994),10.070189476013184,-8.014911651611328
288,Die Hard 2 (1990),-4.279084205627441,19.4820613861084
289,Pinocchio (1940),13.930289268493652,-3.9789879322052
290,"Talented Mr. Ripley, The (1999)",21.790639877319336,-1.6459312438964844
291,Sling Blade (1996),8.633912086486816,6.228071689605713
292,Some Like It Hot (1959),9.211260795593262,20.307390213012695
293,"Patriot, The (2000)",-8.86139965057373,-8.194450378417969
294,Robin Hood: Men in Tights (1993),2.9299798011779785,-6.3112921714782715
295,Chasing Amy (1997),-3.663806438446045,3.6537656784057617
296,Galaxy Quest (1999),8.341800689697266,-6.0621185302734375
297,Star Trek IV: The Voyage Home (1986),-23.07642364501953,-1.0548306703567505
298,"Bridge on the River Kwai, The (1957)",1.9361824989318848,16.95006561279297
299,Million Dollar Baby (2004),-17.70417022705078,-0.4809713363647461
300,Romancing the Stone (1984),5.758181571960449,-4.168892860412598
301,Singin' in the Rain (1952),4.0555620193481445,14.767149925231934
302,Fantasia (1940),6.439445972442627,23.634822845458984
303,Batman Returns (1992),0.4165306091308594,-7.549257755279541
304,Grosse Pointe Blank (1997),5.114436626434326,12.213926315307617
305,"Exorcist, The (1973)",-5.682230472564697,15.758528709411621
306,Pleasantville (1998),0.6012041568756104,8.33253288269043
307,Notting Hill (1999),-3.5411875247955322,6.462823867797852
308,"Full Monty, The (1997)",19.983240127563477,10.001858711242676
309,City Slickers II: The Legend of Curly's Gold (1994),-0.6677680611610413,-11.30968189239502
310,"Sting, The (1973)",10.889780044555664,6.5037994384765625
311,"Rocky Horror Picture Show, The (1975)",8.228575706481934,-12.52252197265625
312,Eyes Wide Shut (1999),14.268784523010254,-0.4553719460964203
313,Congo (1995),3.049365758895874,-16.32514190673828
314,Spirited Away (Sen to Chihiro no kamikakushi) (2001),-18.88683319091797,4.6455278396606445
315,Ice Age (2002),-19.253551483154297,-0.9548846483230591
316,Desperado (1995),-4.565980911254883,-13.21238899230957
317,Boogie Nights (1997),-2.257082939147949,14.919781684875488
318,Unbreakable (2000),3.996760368347168,7.516324520111084
319,"Maltese Falcon, The (1941)",5.57365083694458,17.45736312866211
320,Wallace & Gromit: A Close Shave (1995),-3.29667592048645,8.668476104736328
321,Brazil (1985),7.433956146240234,10.099123001098633
322,Like Water for Chocolate (Como agua para chocolate) (1992),0.12209165841341019,8.090859413146973
323,Star Wars: Episode III - Revenge of the Sith (2005),1.8974682092666626,-4.529890537261963
324,Arachnophobia (1990),5.608875274658203,-15.842554092407227
325,Blazing Saddles (1974),-0.9990460276603699,6.898714542388916
326,Close Encounters of the Third Kind (1977),3.3549792766571045,10.907777786254883
327,Dragonheart (1996),-7.128559589385986,-21.43903160095215
328,Casino Royale (2006),-7.0848517417907715,7.8440656661987305
329,"Bourne Ultimatum, The (2007)",-9.574530601501465,5.920403003692627
330,Executive Decision (1996),-1.5952478647232056,-11.206331253051758
331,Heathers (1989),5.561149597167969,-6.506748199462891
332,"Pianist, The (2002)",-7.005852699279785,20.295272827148438
333,Up (2009),-15.321256637573242,8.85932731628418
334,Pocahontas (1995),-0.8470602035522461,-4.135013103485107
335,Hoop Dreams (1994),12.017298698425293,9.042423248291016
336,"Truth About Cats & Dogs, The (1996)",-0.6840073466300964,-6.195536136627197
337,French Kiss (1995),-6.69337797164917,-15.540032386779785
338,Crocodile Dundee (1986),-9.928983688354492,-8.06008529663086
339,Kingpin (1996),12.846524238586426,-0.05695716664195061
340,You've Got Mail (1998),-1.055174708366394,-8.713297843933105
341,The Devil's Advocate (1997),-3.278280258178711,-4.777323246002197
342,Much Ado About Nothing (1993),-4.496513366699219,8.67223834991455
343,Grumpier Old Men (1995),-14.975531578063965,-9.302217483520508
344,Con Air (1997),-7.378116130828857,-11.192902565002441
345,Hot Shots! Part Deux (1993),-8.1878080368042,-9.071809768676758
346,Inglourious Basterds (2009),-5.670796871185303,9.588653564453125
347,Animal House (1978),-11.800633430480957,10.440140724182129
348,Harry Potter and the Goblet of Fire (2005),-11.938918113708496,-1.312948226928711
349,300 (2007),-17.100543975830078,-1.2563906908035278
350,"Cable Guy, The (1996)",11.335124015808105,-16.40829086303711
351,Best in Show (2000),-9.158202171325684,12.107209205627441
352,Wag the Dog (1997),16.926904678344727,-1.9051474332809448
353,Pirates of the Caribbean: Dead Man's Chest (2006),-15.53017807006836,-0.6392550468444824
354,Ratatouille (2007),3.897998332977295,9.03690242767334
355,M*A*S*H (a.k.a. MASH) (1970),6.643365859985352,18.656200408935547
356,Blade (1998),-9.430325508117676,11.832805633544922
357,RoboCop (1987),-2.452360153198242,4.818853855133057
358,Garden State (2004),-14.326788902282715,8.664315223693848
359,Casper (1995),-3.3786211013793945,-19.547489166259766
360,Glory (1989),-2.7583200931549072,10.282960891723633
361,William Shakespeare's Romeo + Juliet (1996),-21.305856704711914,-9.071407318115234
362,Bowling for Columbine (2002),3.4039242267608643,12.789831161499023
363,Spaceballs (1987),1.2188644409179688,-13.874001502990723
364,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",2.0412936210632324,7.147500991821289
365,"I, Robot (2004)",-7.132259368896484,-11.283529281616211
366,Beverly Hills Cop III (1994),-0.70714271068573,-10.445760726928711
367,"League of Their Own, A (1992)",2.125804901123047,2.5212478637695312
368,Jackie Brown (1997),-20.192550659179688,-1.1481658220291138
369,Lethal Weapon 2 (1989),-7.974773406982422,-7.790256500244141
370,Magnolia (1999),6.644553184509277,11.897956848144531
371,Unforgiven (1992),6.128115177154541,-2.6111321449279785
372,10 Things I Hate About You (1999),-5.424752712249756,-1.552755355834961
373,Planet of the Apes (1968),-7.978092670440674,13.690910339355469
374,Tombstone (1993),-10.401739120483398,2.5486607551574707
375,Muriel's Wedding (1994),3.899733304977417,12.87935733795166
376,Father of the Bride Part II (1995),-8.304557800292969,-14.851101875305176
377,Gone in 60 Seconds (2000),-0.18647806346416473,-12.445533752441406
378,Witness (1985),-3.750718832015991,2.5544328689575195
379,Basic Instinct (1992),4.596609592437744,-1.2664506435394287
380,Bonnie and Clyde (1967),8.466254234313965,16.465585708618164
381,Cinderella (1950),-4.568080425262451,6.626076698303223
382,Alien³ (a.k.a. Alien 3) (1992),6.877886772155762,-15.136346817016602
383,Moulin Rouge (2001),-0.8979657888412476,0.8652477860450745
384,Big Fish (2003),-9.211494445800781,18.566787719726562
385,Love Actually (2003),2.6659345626831055,-3.692314386367798
386,"Mask of Zorro, The (1998)",-5.069578647613525,1.294783592224121
387,Coneheads (1993),7.297800540924072,-16.334306716918945
388,A.I. Artificial Intelligence (2001),-14.22875690460205,-1.7681821584701538
389,"Italian Job, The (2003)",19.367422103881836,-2.390732765197754
390,Species (1995),2.3715596199035645,-13.496992111206055
391,"Matrix Revolutions, The (2003)",7.8935441970825195,-9.337989807128906
392,Signs (2002),8.274757385253906,-0.8983447551727295
393,Star Trek III: The Search for Spock (1984),-0.1816132664680481,-2.8050990104675293
394,Seven Samurai (Shichinin no samurai) (1954),6.22747802734375,16.766006469726562
395,Caddyshack (1980),5.070188999176025,-0.704810380935669
396,Manhattan (1979),10.868552207946777,11.953644752502441
397,Dirty Dancing (1987),-7.176262855529785,-8.385353088378906
398,Antz (1998),-8.147660255432129,-4.894647121429443
399,District 9 (2009),0.3994120955467224,10.124581336975098
400,"Good Morning, Vietnam (1987)",0.2896574139595032,-0.3587307631969452
401,Goldfinger (1964),-4.50771427154541,3.168393611907959
402,James and the Giant Peach (1996),17.38413429260254,-0.4383385181427002
403,Last Action Hero (1993),-16.461055755615234,-0.3647138476371765
404,Miss Congeniality (2000),-6.8484578132629395,-14.63719654083252
405,Sabrina (1995),-4.757807731628418,-5.108466148376465
406,"Perfect Storm, The (2000)",9.084334373474121,-6.876136779785156
407,Predator (1987),-5.900478839874268,3.1213996410369873
408,Dracula (Bram Stoker's Dracula) (1992),-11.314785957336426,-4.960596561431885
409,About a Boy (2002),12.74448299407959,4.469456195831299
410,So I Married an Axe Murderer (1993),0.8589857816696167,-1.3193728923797607
411,"Prestige, The (2006)",-8.190662384033203,13.456107139587402
412,Sleepy Hollow (1999),0.34574222564697266,-1.9914193153381348
413,Tin Cup (1996),-1.4933462142944336,-14.844222068786621
414,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",-16.811628341674805,7.5836501121521
415,Splash (1984),-3.013890027999878,16.719497680664062
416,Fast Times at Ridgemont High (1982),1.9911339282989502,-0.44818001985549927
417,My Best Friend's Wedding (1997),-2.303567886352539,-4.067428112030029
418,Disclosure (1994),-17.221132278442383,-7.549281597137451
419,Slumdog Millionaire (2008),-17.751462936401367,-0.6060634255409241
420,28 Days Later (2002),-12.76622200012207,3.39017653465271
421,Army of Darkness (1993),-14.632430076599121,1.2947133779525757
422,Dark City (1998),17.384082794189453,8.856030464172363
423,Beverly Hills Cop (1984),0.7013492584228516,5.851761341094971
424,Bowfinger (1999),8.439484596252441,-4.51649284362793
425,"Goonies, The (1985)",3.020991802215576,8.204097747802734
